"","space","transit","access","house_rules","host_since","host_about","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","zipcode","latitude","longitude","accommodates","bathrooms","bedrooms","beds","square_feet","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","is_business_travel_ready","reviews_per_month","occupancy_rate","EntirePlace","PrivateRoom","SharedRoom","Respond_WithinDay","Respond_WithinFewHours","Respond_WithinTheHour","Apartment","BedNBreakdast","Condominium","GuestSuite","House","Loft","Other","ServicedApartment","Townhouse","Bed_Couch","Bed_Futon","Bed_PullOutSofa","Bed_Bed","Cancel_Flexible","Cancel_Moderate","Cancel_Strict","hasTV","hasInternet","hasWifi","hasShampoo","hasHeat","hasAC","hasBreakfast","hasDesk","hasFireplace","hasIron","hasHairDryer","hasPrivateEnt","hasKitchen","isFamilyFriendly","square_meter","propertyPrice","IncomePerMonth"
"76","1","1","1","1","2011","1","0",1,"1",1,"75003",48.8663599642384,2.36184417327167,"4","1","1","2",753,169,1000,40,"4",39,3,65,29,98,10,10,10,10,10,9,"0","0",0.35,0.0933333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","0","0","1","0","69.955959","720266.553864",473.2
"77","1","0","0","0","2010","1","0",1,"1",1,"75010",48.8706458864894,2.37263191124828,"4","2.5","3","3",1076,180,300,0,"2",25,2,730,2,80,8,8,8,8,8,8,"0","0",0.02,0.00533333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","1","1","99.963628","771519.280904",28.8
"78","1","0","0","1","2011","1","0",1,"1",0,"75002",48.8642139626415,2.34814769585702,"4","1","1","1",517,97,200,40,"2",20,1,30,48,97,10,9,10,10,10,10,"1","0",0.55,0.146666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","48.030851","448656.179191",426.800000000001
"79","1","1","1","1","2011","1","0",2,"1",0,"75017",48.8875983626231,2.32287512610471,"4","1","2","2",603,55,0,35,"2",10,5,10,3,20,6,2,8,2,4,2,"0","0",0.19,0.0506666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","56.020509","476398.408536",83.6000000000001
"80","1","1","1","1","2011","1","0",1,"1",0,"75018",48.8857451874461,2.35228204681295,"6","1","1","3",1076,70,0,0,"1",0,10,120,6,90,9,8,10,10,7,9,"0","0",0.07,0.0186666666666667,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","1","1","99.963628","741730.11976",39.2000000000001
"81","1","0","0","0","2011","1","0",2,"1",0,"75004",48.8565998156619,2.35795479953038,"2","1","1","1",431,95,500,40,"1",0,3,365,49,95,9,9,10,10,10,9,"0","0",0.56,0.149333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","40.041193","466680.104415",425.599999999999
"82","1","1","1","1","2010","1","0",87,"1",0,"75004",48.8552202861704,2.36382167010907,"6","1","2","4",646,230,900,90,"4",50,2,25,90,88,9,9,9,9,10,9,"0","0",1.05,0.28,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","60.015338","699478.76439",1932
"85","1","1","1","1","2011","1","0",1,"1",1,"75010",48.8764104094674,2.36748067696958,"4","1","2","2",640,110,500,40,"2",30,2,60,64,91,9,9,10,10,9,9,"0","0",0.74,0.197333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","59.45792","458896.22656",651.199999999999
"86","1","0","0","0","2011","1","0",1,"1",1,"75020",48.8675598463721,2.40264624560198,"2","1","1","1",258,35,200,30,"1",0,20,1125,12,98,10,10,10,10,10,10,"0","0",0.14,0.0373333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","1","1","0","1","1","23.968974","162797.271408",39.2
"87","1","0","0","0","2010","1","0",1,"1",1,"75009",48.8758039148114,2.32622330340181,"2","1","1","1",183,55,300,20,"1",0,3,30,223,86,9,9,9,10,9,9,"1","0",2.53,0.674666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","1","1","0","1","0","17.001249","147604.843818",1113.2
"88","1","1","1","1","2011","1","0",1,"1",0,"75013",48.8242452383863,2.36235972413574,"3","1","1","2",355,70,300,0,"1",0,7,45,8,95,10,10,10,10,9,10,"0","0",0.12,0.032,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","0","0","1","1","32.980565","256258.99005",67.2
"89","1","1","0","1","2011","1","0",2,"1",1,"75006",48.8432346364397,2.33283279867555,"2","1","1","1",377,95,0,20,"1",0,2,365,170,87,9,8,9,9,10,9,"1","0",1.95,0.52,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","35.024431","435773.970502",1482
"90","1","1","1","1","2011","1","0",1,"1",1,"75018",48.8851723396336,2.36317000133206,"2","1","1","1",484,60,400,20,"2",0,1,20,25,97,10,10,10,10,8,10,"0","0",0.49,0.130666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","1","1","0","0","1","0","1","1","44.965052","333640.68584",235.200000000001
"91","1","1","1","1","2011","1","0",2,"1",1,"75004",48.8566257170172,2.36038804703966,"4","1","2","2",915,130,100,40,"4",30,4,30,15,89,9,8,10,10,10,9,"0","0",0.17,0.0453333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","85.006245","990747.785475",176.8
"92","1","0","1","1","2011","1","1",1,"1",0,"75005",48.8502057047496,2.34857256670716,"4","1","2","2",560,150,0,80,"4",0,5,21,149,96,10,10,10,10,10,10,"0","0",1.7,0.453333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","0","0","1","1","0","1","0","52.02568","563334.06304",2040
"93","1","0","0","0","2011","1","0",2,"1",1,"75020",48.85887335485,2.39048884319938,"2","1","1","1",452,100,0,40,"1",5,2,30,18,96,10,10,10,10,10,10,"0","0",0.48,0.128,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","0","0","1","1","41.992156","285210.723552",384
"94","1","0","0","1","2011","1","0",46,"1",0,"75004",48.8577753823164,2.35885844426965,"6","2","2","5",538,220,200,100,"1",0,90,365,20,87,9,8,10,9,10,9,"1","0",0.26,0.0693333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","49.981814","582538.04217",457.6
"95","1","0","0","0","2011","1","0",1,"1",1,"75004",48.8596321123453,2.35560971240041,"2","1","1","1",312,100,0,40,"1",0,3,365,20,91,9,7,10,9,10,9,"0","0",0.23,0.0613333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","28.985736","337828.75308",184
"96","1","1","1","1","2011","1","0",1,"1",0,"75013",48.8254990730311,2.37409566024756,"4","1","1","1",1076,140,0,0,"1",75,1,30,1,100,10,10,10,10,10,10,"0","0",0.19,0.0506666666666667,"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","0","1","0","0","0","0","0","0","1","99.963628","776717.38956",212.8
"97","1","0","1","0","2010","1","0",1,"1",0,"75007",48.8605107165151,2.30584517634598,"2","1.5","1","1",323,94,650,25,"2",30,4,45,16,97,10,9,10,10,10,9,"0","0",1.27,0.338666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","30.007669","365223.339399",955.040000000001
"98","1","1","1","1","2011","1","0",1,"1",0,"75010",48.8737663609559,2.36379015945865,"2","1","1","1",161,50,100,10,"1",8,1,730,31,92,9,9,10,10,10,9,"0","0",0.35,0.0933333333333333,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","1","1","1","0","0","0","0","0","1","0","1","1","14.957383","115441.081994",140
"99","1","1","1","1","2011","1","0",1,"1",0,"75013",48.8259220699884,2.34464475073321,"6","1.5","2","5",1001,90,950,50,"4",10,270,1825,4,95,10,10,10,10,10,10,"0","0",0.1,0.0266666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","1","92.995903","722578.16631",72.0000000000001
"100","1","1","1","1","2011","1","0",46,"1",0,"75002",48.8672144291353,2.34344051520104,"3","1","1","2",603,190,200,90,"1",0,90,365,5,76,8,7,10,9,9,7,"1","0",0.06,0.016,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","56.020509","523287.574569",91.2
"101","1","1","1","1","2010","1","0",87,"1",0,"75016",48.85128676189,2.2758857150687,"4","1","2","3",861,225,500,80,"1",0,6,60,2,90,9,8,9,9,10,9,"0","0",0.11,0.0293333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","79.989483","707986.914033",198
"102","1","1","1","1","2011","1","0",1,"1",1,"75011",48.8674715997919,2.37063579345704,"6","1","3","4",1109,160,500,50,"3",15,4,31,75,97,10,10,10,10,10,10,"0","0",0.88,0.234666666666667,"1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1","1","1","1","0","1","1","103.029427","840823.153747",1126.4
"103","1","0","1","1","2011","1","0",6,"1",1,"75015",48.8449901183375,2.2942480180515,"6","2","2","2",861,172,300,100,"4",25,3,365,98,94,9,9,10,10,10,9,"1","0",1.25,0.333333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","79.989483","686389.753623",1720
"106","1","1","1","1","2011","1","0",1,"1",0,"75005",48.8463452925285,2.34198217336551,"4","1","1","0",495,125,2500,60,"2",0,21,450,41,91,9,8,9,10,10,9,"0","0",0.52,0.138666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","45.986985","497947.07358",520.000000000001
"108","1","1","1","1","2011","1","0",2,"1",1,"75004",48.854455141226,2.36120838243471,"3","1","1","1",118,70,100,0,"2",20,1,15,6,96,10,10,10,10,10,10,"0","0",0.07,0.0186666666666667,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","0","0","0","0","0","1","0","1","1","10.962554","127768.56687",39.2000000000001
"109","1","1","0","1","2010","1","0",1,"1",0,"75008",48.8812596288975,2.32379081256753,"4","1","1","2",753,130,800,60,"2",15,7,30,5,100,10,10,10,10,10,10,"0","0",0.09,0.024,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","69.955959","752866.030758",93.6
"111","1","1","1","1","2011","1","0",1,"1",1,"75009",48.8822451117097,2.33273363328639,"2","1","1","1",592,98,400,55,"2",20,2,20,34,97,10,10,10,10,10,10,"0","0",0.39,0.104,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","1","1","1","1","1","0","1","1","54.998576","477497.636832",305.76
"112","1","0","0","1","2011","1","0",1,"1",1,"75016",48.8470984719171,2.27666957048869,"4","1","1","2",646,89,400,60,"2",10,15,365,18,93,10,9,9,10,10,9,"0","0",0.21,0.056,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","60.015338","531195.756638",149.52
"113","1","1","1","0","2011","1","0",1,"1",1,"75018",48.8898960720828,2.34588895935111,"2","1","1","1",323,45,500,25,"2",9,2,4,5,92,9,9,9,10,10,10,"0","0",0.26,0.0693333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","1","1","0","1","1","0","1","1","30.007669","222656.90398",93.6
"115","1","1","1","1","2011","1","0",1,"1",0,"75003",48.8607357127509,2.35777380068088,"2","1","1","1",344,150,200,30,"1",0,2,365,82,93,10,10,10,10,10,9,"0","0",1.1,0.293333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","0","1","1","0","1","0","31.958632","329046.075072",1320
"116","1","1","1","1","2011","1","1",2,"1",1,"75003",48.8628161469323,2.36637737607294,"5","1","2","3",538,149,176,0,"2",26,5,365,163,98,10,10,10,10,10,10,"1","0",1.89,0.504,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","1","0","1","0","1","1","0","1","1","49.981814","514612.756944",2252.88
"117","1","0","0","0","2011","1","0",1,"1",0,"75020",48.8666886950989,2.3835926485152,"5","1","2","3",883,90,500,0,"1",0,7,30,1,89,6,10,10,10,10,8,"0","0",0.02,0.00533333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1","1","82.033349","557170.506408",14.4
"118","1","1","1","1","2011","1","0",3,"1",1,"75018",48.8836142310966,2.34992404690012,"4","2","2","2",1076,125,500,0,"2",15,3,1125,33,90,9,9,10,10,8,9,"0","0",0.43,0.114666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","99.963628","741730.11976",430.000000000001
"119","1","1","1","1","2011","1","0",2,"1",1,"75018",48.8810215016921,2.33180068965458,"2","1","1","1",194,39,250,20,"1",0,3,60,215,80,8,7,9,9,9,8,"0","0",2.5,0.666666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","1","1","0","0","1","0","0","1","0","1","0","18.023182","133732.01044",780
"120","1","1","1","1","2011","1","0",2,"1",1,"75010",48.871479501286,2.37027866846225,"5","1","3","3",689,115,500,50,"2",0,7,30,6,88,9,9,9,10,9,9,"0","0",0.14,0.0373333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","64.010167","494030.468906",128.8
"121","1","0","0","1","2011","1","0",1,"1",0,"75020",48.8483664929805,2.40296120821297,"3","1","1","2",215,73,100,40,"2",0,5,365,10,78,9,9,10,9,9,8,"0","0",0.13,0.0346666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","1","0","1","0","19.974145","135664.39284",75.9200000000001
"122","1","1","1","0","2011","1","0",1,"1",0,"75017",48.8945866692546,2.32229013240736,"4","1","1","1",431,90,500,30,"1",0,3,90,1,100,10,10,10,10,10,10,"1","0",0.19,0.0506666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","1","1","0","1","1","40.041193","340510.305272",136.8
"123","1","0","0","1","2011","1","0",8,"1",1,"75006",48.8554915706532,2.34126397228655,"3","1","1","1",484,125,500,50,"2",20,365,1124,183,95,10,9,9,9,10,9,"0","0",2.2,0.586666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","1","44.965052","559455.176984",2200
"124","1","0","0","1","2011","1","0",2,"1",0,"75003",48.8596935838029,2.36486899869265,"5","2","3","3",969,170,400,0,"3",15,2,365,19,91,9,8,10,9,10,9,"0","0",0.23,0.0613333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1","0","1","1","0","1","1","90.023007","926876.880072",312.8
"125","1","0","0","0","2011","1","0",6,"1",1,"75009",48.8742051825006,2.34846435193342,"2","1","1","1",161,105,100,20,"1",7,2,365,23,96,9,9,10,10,10,9,"0","0",0.37,0.0986666666666667,"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","1","1","0","0","0","14.957383","129859.999206",310.8
"126","1","1","1","1","2011","1","0",1,"1",1,"75015",48.8450357303332,2.29288866464829,"2","1","1","1",226,59,200,18,"2",0,3,365,15,92,9,9,10,9,10,9,"0","0",0.19,0.0506666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","20.996078","180167.345318",89.6800000000001
"127","1","1","0","1","2011","1","0",1,"1",0,"75010",48.8706749254902,2.36195494975802,"2","1","1","1",269,64,200,15,"1",20,2,10,102,90,9,9,10,10,10,9,"0","0",1.2,0.32,"1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","24.990907","192879.820226",614.4
"128","1","1","1","1","2011","1","0",1,"1",0,"75003",48.864587300829,2.35958421225839,"2","1","1","1",334,115,400,30,"2",0,5,31,248,95,10,9,10,10,10,10,"0","0",2.95,0.786666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","1","0","1","1","0","1","0","31.029602","319480.782192",2714
"129","1","1","1","0","2011","1","0",1,"1",0,"75004",48.851962869549,2.35401833662225,"2","1","1","1",250,65,0,0,"1",0,4,365,127,84,9,8,9,9,10,9,"1","0",1.8,0.48,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","0","1","1","0","1","0","23.22575","270696.11625",936
"130","1","1","1","1","2011","1","0",2,"1",1,"75008",48.874431681235,2.32292371445413,"2","1","1","1",355,89,1600,30,"1",0,6,365,5,92,10,8,10,9,10,9,"0","0",1.06,0.282666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","32.980565","354936.84053",754.720000000001
"131","1","1","0","0","2011","1","0",1,"1",0,"75019",48.8759814968389,2.38562477968558,"5","1","3","4",753,150,600,40,"4",20,3,60,4,95,10,9,10,10,10,10,"0","0",0.05,0.0133333333333333,"1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","1","1","0","1","1","69.955959","455203.425213",59.9999999999999
"132","1","1","1","1","2011","1","0",1,"1",0,"75006",48.8446943094922,2.32241539573539,"2","1","1","1",645,95,400,80,"1",0,3,365,52,91,9,9,9,10,10,9,"0","0",0.62,0.165333333333333,"1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","59.922435","745554.93627",471.199999999999
"134","1","1","1","1","2011","1","0",1,"1",1,"75010",48.880866105648,2.36489114869817,"2","1","1","1",248,37,300,0,"2",0,7,30,2,90,10,9,10,10,7,9,"0","0",0.02,0.00533333333333333,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","23.039944","177822.287792",5.92
"135","1","1","1","0","2011","1","0",1,"1",0,"75002",48.8662353704823,2.34517773522876,"2","1","1","1",500,130,81,49,"1",0,3,365,52,98,10,10,10,10,10,10,"0","0",0.64,0.170666666666667,"1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1","0","1","1","0","1","0","46.4515","433903.4615",665.600000000001
"136","1","0","0","1","2011","1","1",2,"1",1,"75012",48.8500761202245,2.37715506328147,"2","1","1","1",431,130,300,40,"2",20,4,90,5,95,10,9,10,9,10,8,"0","0",0.06,0.016,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","40.041193","309278.174732",62.4
